MM,AM,BM,CM,MA,AA,BA,CA,MB,AB,BB,CB,MC,AC,BC,CC,DifA,DifB,DifC,DegA,DegB,DegC
0,0,0,0,9.787591978,0,0,0,0,2.565339577,0,0,0,-6.636776589,3.676981362,0,0.05584871035,0.02926505959,0.006965558573,0.04072254272,0.05156631998,0.05771462542
0,0,0,0,9.58471781,0,0,0,0,2.655743247,0,0,0,-6.902999979,3.596949897,0,0.09975089476,0.08176817025,0.02058664556,0.03964074315,0.05078871616,0.1121977163
0,0,0,0,8.32318879,0,0,0,0,3.104207627,0,0,0,-8.826127926,2.881461939,1.165482482,0.003734630062,0.09717259862,0.008341981654,0.03476384762,0.04465087012,0.1328016094
0,0,0,0,7.025611585,0,0,0,0,-7.493703013,0,1.649144811,0,4.884056553,0,0,0.05437556392,0.00531693808,0.09593395478,0.03914298983,0.08514128003,0.04941692726
0,0,0,0,8.600088371,0,0,0,0,-7.24400363,-0.7595874128,8.649421704,0,3.313365657,0,0,0.06611255607,0.001715412957,0.03096231844,0.03154876756,0.03632171047,0.1054132889
0,0,0,0,9.787591978,0,0,0,0,2.565339577,0,0,0,-8.475752476,3.676981362,1.774888837,0.04685850387,0.03391768263,0.002342153197,0.0378479209,0.04751853285,0.06737933959
0,0,0,0,9.853988773,0,0,0,0,2.755127754,0,0,0,-3.458343336,2.022351943,0,0.01747934104,0.05327994073,0.000755629949,0.0377780755,0.05245094044,0.03713920553
0,0,0,0,9.869706597,0,0,0,0,2.563794905,0,0,0,-6.89772178,3.676981362,2.937644677,0.07332222128,0.02008233366,0.01757307027,0.04093714308,0.05926509057,0.1359675189
0,0,0,0,9.787591978,0,0,0,0,2.565339577,0,0,0,-7.4355659,3.676981362,0,0.04378094972,0.03124657389,0.002342153197,0.0378479209,0.04744426388,0.07814782794
0,0,0,0,9.853988773,0,0,0,0,3.170711501,0,0,0,-3.458343336,2.022351943,0,0.06528677825,0.03295258232,0.005605426809,0.03847816862,0.04686547174,0.06450832229
0,0,0,0,8.422074214,0,0,0,0,2.889068424,0,0,0,-9.286309446,3.213762549,5.053293968,0.03693362351,0.08794339098,0.004938389914,0.03069689759,0.05126607849,0.1305964055
0,0,0,0,7.87321238,0,0,0,-1.954428572,4.119579489,-0.06852492228,0,0,-9.796702786,3.458618116,0,0.08412510768,0.07115066311,0.02003372785,0.03225778078,0.04440698109,0.08979895136
0,0,0,0,8.050990496,0,0,0,0,-9.022743831,0.8874118353,4.663050366,3.932885938,2.688131514,0,0,0.09077412823,0.001354194046,0.09836363706,0.0321269314,0.05639651824,0.08067591797
0,0,0,0,7.121860662,0,0,0,0,-7.093017874,0,2.19316346,0,4.856377474,0,0,0.0218872502,0.007569680045,0.09928320469,0.0329581761,0.08495414199,0.0564571244
0,0,0,0,7.129966027,0,0,0,0,-9.742524216,0,3.555755935,7.320546964,2.997184163,0,0,0.04251701841,0.001651367046,0.06854845148,0.03348873166,0.07701586922,0.06848526695
0,0,0,0,8.600088371,0,0,0,-5.303472865,-7.24400363,-0.7595874128,8.292366781,0,3.270017209,0,0,0.01446341986,0.04427081672,0.03875394957,0.02946793359,0.1225098993,0.1054132889
0,0,0,0,0,0,-9.859517253,4.584200903,9.655456212,0,0,0,2.927533287,0,4.01870434,0,0.005715111454,0.07519443605,0.04244395439,0.06405702241,0.06536834847,0.07964919216
0,0,0,0,0,0,-7.435972283,3.392841204,9.735829235,0,0,0,0,0,5.40179416,0,0.007333054226,0.02705301694,0.04485280827,0.1142993943,0.0676573496,0.07638489986
0,0,0,0,0,0,-8.98223257,5.988196108,9.46905692,0,0,0,-9.483293484,0,5.253023227,0,0.002659782541,0.008275850836,0.05310528084,0.04487081136,0.04299505231,0.0764186027
0,0,0,0,0,-2.015968842,0,8.379487567,0,5.082122564,0,-9.761135365,9.868794792,0,0,0,0.02506420069,0.008000582123,0.08654637612,0.05413407613,0.1247318682,0.04603693226
0,0,0,0,0,-2.59413868,0,9.98120075,0,4.364143717,0.6087458108,-7.188526432,9.767504817,0,0,0,0.09288898538,0.00539903935,0.01996496301,0.08079390825,0.1153595387,0.05270275835
0,0,0,0,0,0,3.881829769,0,9.475761355,0,0,0,-2.49886591,6.588125829,-8.741911741,0.4232861226,0.04548236681,0.0449109642,0.002408329153,0.1212475614,0.05253418802,0.0791608676
0,0,0,0,0,0.4008646586,2.627923351,-8.572226193,3.565737327,0,0.4080575633,3.773818273,8.632247377,0,0,0,0.00008939010516,0.02394588617,0.0894629451,0.0501598429,0.09057909587,0.08287723499
0,0,0,0,0,0,4.7812617,-8.681309035,-7.16536735,0,0,8.683591894,9.536134584,0,0,0,0.004518211109,0.02970601872,0.02815347076,0.05042022085,0.126344408,0.07014074725
0,0,0,0,0,0,-4.846532877,2.931299866,9.860405869,0,0,0,0,0,3.97019854,0,0.0105075254,0.01468299802,0.02542317963,0.08920653681,0.05569062993,0.08365108289
0,0,0,0,0,0,-8.702824402,4.54235723,9.909258846,0,0,0,0,0,4.343058267,0,0.003184649662,0.09166313981,0.04024095189,0.04023224715,0.06206519553,0.08756309921
0,0,0,0,0,0,-2.506423869,2.674082949,9.910178997,0,0,0,0,0,2.997564449,0,0.01493335338,0.01684196766,0.04002359164,0.1044493437,0.03273707826,0.07953542605
0,0,0,0,0,0,3.980849951,-5.015201406,0,0,0.2713160389,4.54522771,9.560608872,0,0,0,0.004098996218,0.08938744589,0.01398856212,0.03549863088,0.1233502061,0.06265819274
0,0,0,0,0,0,5.315514926,-6.866027252,0,0,-0.8922943708,7.487089912,9.602971912,0,0,0,0.01215088198,0.07354272842,0.02433985005,0.07124845798,0.1266012783,0.07121827274
0,0,0,0,0,0,4.779526156,-7.049343181,0,0,0,5.439343888,9.513538978,0,0,0,0.01458192716,0.00066641916,0.02266411958,0.13007435,0.1233502061,0.07152289422
0,0,0,0,0,0,4.616414847,-7.302880979,0,0,0.2713160389,5.233661676,9.513538978,0,0,0,0.01034817938,0.06804471784,0.02108431324,0.1210759212,0.126344408,0.06821390361
0,0,0,0,0,0,5.87602364,-7.586340763,0,0,-0.7408301294,8.609300442,9.496810354,0,0,0,0.02433487837,0.09312747155,0.003219130635,0.09122895413,0.1360761981,0.0657717164
0,0,0,0,0,0,4.104918062,-6.170251528,0,0,0,5.439343888,9.688357131,0,0,0,0.02154194037,0.02772291289,0.07614534567,0.07131940959,0.1233502061,0.07152289422
0,0,0,0,0,0,3.9898442,-4.211116416,-9.037209479,0,0,8.169330645,9.012953097,0,0,0,0.01096095931,0.008844339914,0.007937471599,0.1306157863,0.1226150709,0.05739972546
0,0,0,0,0,0,4.767407332,-8.227248783,-9.668905891,0,0,9.205530651,9.536134584,0,0,0,0.003357320718,0.05627055489,0.05481153937,0.04382258546,0.123201423,0.07014074725
0,0,0,0,0,0,3.649470908,-4.728934557,-8.727093269,0,0,8.484750429,9.407138142,0,0,0,0.00307981831,0.09366562074,0.08542792729,0.05094773336,0.1233502061,0.06280236248
0,0,0,0,0,0,-7.905750405,4.584200903,9.909258846,0,0,0,0,0,4.28292328,0,0.009961867051,0.000613737988,0.06022104791,0.08847381897,0.06461237471,0.08832810348
0,0,0,0,0,0,-8.216322407,4.697480129,9.909258846,0,0,0,0,0,5.166821146,0,0.0048459269,0.002809390093,0.05216999772,0.063731229,0.06079760127,0.07960943851
0,0,0,0,0,0,-7.434585168,5.980798572,9.46905692,0,0,0,-9.243615642,0,5.066142707,0,0.003998161531,0.0299803103,0.01178278671,0.1240034685,0.04246703442,0.08766678592
0,0,0,0,0,-1.446376044,6.73018801,0,9.125324748,0,0,0,0,7.264029342,-9.694626513,0,0.04063460758,0.0165568074,0.0009450440555,0.09996347504,0.04288816447,0.04836834152
0,0,0,0,0,-2.127968123,5.54197373,0,9.164523727,0,0,0,-2.785156653,7.116673123,-9.09098484,1.71160009,0.03615977877,0.02626015072,0.05282649097,0.09783751243,0.0424593249,0.1339275754
0,0,0,0,0,0,3.780231101,0,8.742503002,0,0,0,0,5.204333013,-6.91948672,0,0.01380418823,0.09061375931,0.004743283324,0.1066083823,0.04684087576,0.05258448984
0,0,0,0,-9.839814208,0.2488441615,4.968021406,-7.302880979,0,0,0.2713160389,5.233661676,9.513538978,0,0,0,0.006209241526,0.03112325758,0.01484106338,0.05162149589,0.126344408,0.06821390361
0,0,0,0,0,0,4.7812617,-8.681309035,-7.16536735,0,0,8.683591894,9.536134584,0,0,-0.05365687671,0.01115383214,0.08071800909,0.003281596455,0.08918732138,0.126344408,0.07014074725
0,0,0,0,0,0,-2.769936937,1.991290175,9.375977784,0,0,0,-7.005776921,0,3.318524845,0,0.003410138921,0.06429887946,0.06751268667,0.09547387165,0.032330872,0.05554916834
0,0,0,0,0,0,3.980849951,-5.015201406,0,0,0.2713160389,4.54522771,9.560608872,0,0,0,0.03936591349,0.0990391474,0.002817244977,0.1213876722,0.1233502061,0.06265819274
0,0,0,0,0,0,4.939098863,-8.398899557,0,0,0.2713160389,5.439343888,9.513538978,0,0,0,0.005558894886,0.01119442997,0.06494415644,0.06856296766,0.1233502061,0.06821390361
0,0,0,0,0,0,5.331568294,-8.77803575,-9.336897175,0,0,9.043371429,8.691800388,0,0,0,0.00322825521,0.0753251058,0.01729018869,0.05650822112,0.116573138,0.06435840413
0,0,0,0,-7.432645352,0,4.702801777,-7.402043481,-8.675316965,0,0,7.998866484,9.936031204,0,0,0,0.06831697884,0.07507220686,0.02412479841,0.1090917342,0.09327382761,0.06563050036
0,0,0,0,-4.315798417,0,0,7.578941056,0,4.200488085,0,-6.437095714,8.395229178,0,0,0,0.06376354558,0.02465958102,0.09275550838,0.1279780842,0.08826447971,0.05479121796
0,0,0,0,0,0,-7.772191216,3.998812599,9.579711184,0,0,0,0,0,5.117378514,0,0.01843521533,0.02264966647,0.08770547062,0.07780983405,0.06297941837,0.07998361589
0,0,0,0,0,0,-9.076252607,5.988196108,9.46905692,0,0,0,-8.723178292,0,5.249953706,0,0.01271422291,0.01557011898,0.05497550928,0.09561448501,0.04454189601,0.0764186027
0,0,0,0,-8.472974505,-2.665268497,6.884424987,0,9.960474927,0,0,0,0,6.954129648,-6.763102907,0,0.01985968048,0.09725166265,0.02269857737,0.08262170063,0.03236217115,0.08207668661
0,0,0,0,0,0,5.87602364,-7.586340763,1.531612425,0,-0.8377678223,7.663340053,9.542340216,0,0,0,0.001444600193,0.01692035166,0.08894799234,0.04110336709,0.1360761981,0.06915650327
0,0,0,0,0,0,4.939098863,-7.038533275,0,0,0.2713160389,5.439343888,9.513538978,0,0,0,0.008003699731,0.05414032798,0.09821669629,0.0886099398,0.1233502061,0.06821390361
0,0,0,0,-9.624275357,-0.6371061938,4.586088128,-5.075534984,-7.391005041,0,0,9.449287919,9.307402388,0,0,0,0.03318731402,0.055122481,0.050435721,0.07372530501,0.116953569,0.06661970943
0,0,0,0,0,0,-7.791856169,4.706433504,9.366262019,0,0,0,-6.390838621,0,5.166821146,0,0.0005797767418,0.07715564978,0.07210109437,0.05942451805,0.04772533704,0.07249305945
0,0,0,0,9.758309832,0,1.933577898,0,9.490605286,0,0,0,8.277670242,3.137378705,-7.141532134,0.8561894961,0.09762004322,0.09413058418,0.003974417608,0.1200122605,0.07835329425,0.07146901618
0,0,0,0,3.555556518,0.7417372027,1.26788797,0,9.543685581,0,0,0,5.358988313,4.891459611,-5.452145702,0,0.0708416602,0.0720137933,0.009850036824,0.1263562952,0.05204737446,0.1016884367
0,0,0,0,4.7484234,0,5.383527375,0,8.60007526,0,0,0,0,3.126865533,-8.239217886,0.9063230616,0.01854581099,0.06498627538,0.003075389893,0.1150396326,0.07788572601,0.06674687645
0,0,0,0,9.606824377,0,0,1.172618917,0,6.786040338,0,-5.391940373,9.242380116,0,0,0,0.05975426794,0.002276688333,0.04178316396,0.1223634272,0.08172358357,0.03187179728
0,0,0,0,0,0,3.251730004,0,8.428290934,0,0,0,0,4.991843621,-7.959327851,2.550139939,0.09044019864,0.09058410318,0.006034598348,0.1312559023,0.0328877693,0.1051610079
0,0,0,0,4.698777846,0,0,2.80334927,0,7.339125419,0,-9.387110183,9.513554667,0,0,0.06813625349,0.05684658152,0.005599170318,0.007632437337,0.1042054549,0.08605632958,0.05865220295
0,0,0,0,4.659416414,0,0,2.80334927,7.197422587,7.658411162,0,-9.206448067,9.852124274,0,0,0.0317773243,0.07865717163,0.002019584337,0.09470695035,0.1085414213,0.05995962721,0.05865220295
0,0,0,0,4.698777846,0,0,2.80334927,0,7.339125419,0.3622045375,-9.387110183,9.513554667,0,0,0,0.02246545958,0.004960253119,0.03982458277,0.1042054549,0.05376289038,0.05865220295
0,0,0,0,4.698777846,0,0,2.80334927,0,7.339125419,0,-9.300599792,9.513554667,0,0,0,0.07157497564,0.004641738474,0.09697405094,0.1085414213,0.0653452121,0.05865220295
0,0,0,0,3.158875846,0,0,2.908643726,0,7.339125419,0.7597703031,-8.942048688,9.513554667,0,0,0,0.05899329734,0.003584707846,0.0564029773,0.1042054549,0.09194289136,0.05684710663
0,0,0,0,9.812915244,0,0,1.229162288,0,6.154122274,0,-4.845940652,9.401215984,0,0,-0.02646588575,0.02105738648,0.001997354791,0.08668865962,0.1280941129,0.0845920097,0.03209667651
0,0,0,0,3.637562186,-2.289348183,5.774237131,0,9.634619279,0,0,0,0,6.148444091,-8.68242611,2.885463632,0.0142162919,0.05186934349,0.001721288754,0.09832682944,0.04255818322,0.1210360942
0,0,0,0,3.637562186,-2.289348183,5.774237131,0,9.634619279,0,0,0,0,6.148444091,-8.68242611,2.885463632,0.02156301911,0.001615911533,0.001242124137,0.09832682944,0.03946202071,0.1210360942
0,0,0,0,7.267640238,-0.3492518728,5.680194764,0,8.586893178,0,0,0,0,5.359500353,-9.351317567,0,0.066942089,0.09595723607,0.01320296886,0.1378817183,0.06891797834,0.06712184235
0,0,0,0,0,-0.5104015961,0,7.294316269,0,4.117315262,0,-4.68019511,8.607936219,0,0,0,0.05887013826,0.00914555729,0.04424732532,0.1303303838,0.06218861305,0.05271618231
0,0,0,0,9.830248416,-1.002289597,0,0,0,-9.908209352,0,1.650330469,-8.901644377,8.64097032,0,0.1270951227,0.02037197694,0.01941313252,0.06982796863,0.0375409439,0.07080778875,0.06715117414
0,0,0,0,9.699567766,-0.9001693335,0,0,5.037967567,-9.985864969,0,1.650330469,-8.941012496,9.200417805,0,0,0.004776799986,0.0007634195861,0.04351804808,0.03455662317,0.09155506807,0.06715117414
0,0,0,0,8.936060101,-0.7967475926,0,0,0,-9.486670584,0.7225180651,1.969864476,7.258128535,4.614694249,0,0,0.08958716425,0.002654062338,0.05001683498,0.03397553813,0.09265273111,0.08801673288
0,0,0,0,9.81947253,-0.660559786,0,0,0,-9.498306788,2.212123246,1.674566099,9.648087998,3.798594039,0,-0.1388726442,0.05048070222,0.007083372885,0.01244098386,0.03366887999,0.1379731348,0.06697220335
0,0,0,0,9.939627217,-0.7643894329,0,0,0,-8.521590593,0.904039325,1.765968543,0,6.153281845,0,0,0.05140396406,0.0003198109073,0.09790866255,0.04286689935,0.04436675259,0.0844165807
0,0,0,0,9.830248416,-1.002289597,0,0,0,-9.908209352,0,1.650330469,-9.798663032,8.64097032,0,0.1270951227,0.05572562394,0.0269655649,0.01936285773,0.03488999445,0.06828055809,0.06715117414
0,0,0,0,9.830248416,-1.074995667,0,0,0,-9.680578948,0,1.650330469,-8.099975479,9.389742322,0,0.1270951227,0.03343429643,0.03055341485,0.06386114206,0.04231421908,0.08488892275,0.06921366229
0,0,0,0,9.725119582,-0.6962654395,0,0,-8.005974822,-8.223816008,2.747290502,1.899372966,5.572950739,3.505514403,0,0,0.06790468584,0.01026862654,0.06375882044,0.02971219159,0.1254211647,0.07645201685
0,0,0,0,9.572077726,-0.660559786,0,0,0,-9.754609699,0,1.958727936,9.648087998,3.637651348,0,0,0.07652231728,0.001638060568,0.02697674355,0.03109970664,0.1234186135,0.06394845946
0,0,0,0,8.93194378,-0.8094358455,0,0,0,-9.983693405,0,2.075190374,0,6.685942668,0,0,0.04709813742,0.02241581524,0.09289918939,0.03461941587,0.1049936221,0.08100615441
0,0,0,0,9.22525411,-0.8094358455,0,0,0,-9.200300493,0,2.09496737,0,6.970543635,0,0,0.01540179907,0.004745289048,0.0342885446,0.03594976467,0.1386263879,0.07830719574
0,0,0,0,8.940449468,-0.8094358455,0,0,0,-9.998100814,0,2.09496737,0,6.91175582,0,0,0.08013598342,0.002306862584,0.09675818607,0.03531886413,0.04920796104,0.07830719574
0,0,0,0,9.882225644,-1.235237422,0,0,-5.222394196,-9.700658286,0,1.631499908,-8.187789524,9.556569579,0,0.1270951227,0.03870440097,0.007953746023,0.09266903762,0.03929911504,0.04938566331,0.06767904603
0,0,0,0,9.770024983,-0.8094358455,0,0,0,-9.985864969,0,1.983880421,-9.349136837,9.194642799,0,0,0.02390284096,0.009408438507,0.003480773478,0.03534572215,0.08373841305,0.06715117414
0,0,0,0,0,0.9767821287,5.516412147,-6.076758527,0,0,0,2.443629112,9.504417265,0,0,0,0.003227182052,0.08037975214,0.01825372804,0.05479186283,0.1085249152,0.03475214201
0,0,0,0,0,0.5344322572,5.771760529,-5.009381497,0,0,-4.883507434,9.506273908,8.782935435,0,0,0,0.003285630799,0.03994196997,0.003917110387,0.1218860545,0.1252098723,0.03284757152
0,0,0,0,0,0,6.049463188,-4.930408854,0,0,-4.515181221,9.307742074,8.705461667,0,0,0,0.006472696019,0.0205817869,0.01304634126,0.105502269,0.1366054927,0.0327958676
0,0,0,0,0,0,2.625246646,0,9.599273079,0,0.03537344711,0,0,4.983310985,-7.130691452,0,0.07397000785,0.06619201249,0.002357831825,0.06644603326,0.04365574462,0.05117993488
0,0,0,0,0,0,2.498843702,0,9.846130968,0,0.02795204444,0,0,7.458302339,-9.602967468,-1.267279458,0.05147598246,0.07758341549,0.01178138177,0.05789757686,0.04012095174,0.06744461309
0,0,0,0,0,0,2.625246646,0,9.599273079,0,0,0,0,4.993049919,-6.284713345,0,0.06366853932,0.03894390029,0.006808615573,0.06336808204,0.03842428661,0.09744236954
0,0,0,0,0,0,2.498843702,0,9.862598418,0,0.02795204444,0,0,7.906972904,-9.39187345,-2.057045249,0.07989265795,0.02144256184,0.01977980477,0.05651755844,0.03603405789,0.0971511512
0,0,0,0,0,0,3.398408666,0,8.428290934,0,0,0,-7.951001497,4.991843621,-7.413474594,4.398539538,0.08785970752,0.04791445601,0.00593322233,0.1306003689,0.03301223811,0.1051610079
0,0,0,0,0,0,0,7.011129486,0,4.580238009,0,-7.486703927,8.034860001,0,0,0,0.009863432945,0.01200742553,0.02053593634,0.1283641305,0.04749254518,0.05304010006
0,0,0,0,0,-0.2799403641,8.65339147,0,9.096154533,0,0,0,0,2.603546653,-9.182917602,0,0.02916381572,0.07802529048,0.002384264648,0.06718935471,0.07065768561,0.1279021995
0,0,0,0,0,-0.2160477188,8.65339147,0,9.096154533,0,0,0,0,2.603546653,-9.182917602,0,0.04462180285,0.006492943614,0.01507533223,0.06718935471,0.07673460029,0.1279021995
0,0,0,0,0,-0.1079495826,3.215618992,0,9.597440323,0,0,0,0,6.790804395,-9.506315876,-1.148960559,0.0163589292,0.005153389392,0.01087898464,0.0568162234,0.03330353647,0.08224673524
0,0,0,0,0,0,3.997263294,-4.954395516,0,0,0,3.194279703,9.136171165,0,0,0,0.01385731772,0.0043110206,0.0391229253,0.1139602809,0.09626596963,0.03771796361
0,0,0,0,0,0,3.997263294,-4.24797817,0,0,0,3.46341148,9.188514377,0,0,0,0.0007648279669,0.01025045366,0.07233561143,0.08927158958,0.08709037437,0.03465467556
0,0,0,0,0,-0.5104015961,0,7.904139205,0,4.125884452,0,-5.397548768,8.607936219,0,0,0,0.08111830884,0.009765897066,0.02847014343,0.1274216629,0.1230139548,0.0543518709
0,0,0,0,0,-0.5625085409,0,7.70485889,-6.313497908,4.117315262,0,-4.70552933,8.607936219,0,0,0,0.02578725324,0.01107370074,0.03296390595,0.1266153453,0.09604503915,0.05225096099
0,0,0,0,0,0,4.088951616,0,9.488422286,0,0,0,0,6.134032922,-8.556473653,0,0.00345989514,0.03276195742,0.01052827433,0.09020940391,0.04833495784,0.1010477799
0,0,0,0,0,0,3.719687525,0,8.947925932,0,0,0,0,7.354556215,-7.57189126,1.214170573,0.06375690401,0.02597061543,0.001736710119,0.13470019,0.04277960329,0.131243847
0,0,0,0,-3.159745578,0.4330836378,3.780231101,0,8.742503002,0,0,0,0,5.204333013,-6.589281647,0,0.09479800095,0.05412986042,0.006881238948,0.1066083823,0.04684087576,0.07364828393
0,0,0,0,0,0,4.006185956,0,9.322290088,0,0,0,0,6.787996022,-9.044054537,-0.6987937289,0.005629531763,0.09697881279,0.00271084886,0.08731942008,0.04849042427,0.06315310772
0,0,0,0,-6.889957644,0.5350581344,6.772785391,-4.81345992,0,0,-4.824232398,9.241720577,8.521215851,0,0,0,0.05483153447,0.02193472968,0.06942012345,0.1285217779,0.1357990118,0.03197092766
0,0,0,0,0,1.173321831,5.674439737,-4.997270806,-8.225557407,0,0,2.665141156,9.763839581,0,0,0,0.004029698232,0.04086819376,0.09322204929,0.1232001407,0.07819922004,0.02967760506
0,0,0,0,-7.428844878,0,6.772785391,-4.81345992,0,0,-4.824232398,9.978795009,8.521215851,0,0,0,0.01482810916,0.0766459491,0.04680368688,0.112553735,0.1357990118,0.0323022785
0,0,0,0,-5.18077621,0,0,4.549150528,0,2.963376677,0.9198420023,-4.214434916,8.725955912,0,0,0,0.05044213784,0.005219201062,0.02740541217,0.1203288643,0.09415204649,0.03919532342
0,0,0,0,0,0,2.625246646,0,9.735441978,0,0,0,0,5.631208853,-7.591817172,0,0.05926752249,0.08954891756,0.003638282944,0.0655384508,0.03814237998,0.09891610715
0,0,0,0,-3.063334904,0,2.498843702,0,9.846130968,0,0,0,0,8.749488308,-9.554911373,0,0.04892990534,0.01107781746,0.01215591102,0.05956589032,0.03408407132,0.09980344484
0,0,0,0,0,0,2.625246646,0,9.855054941,0,0.02795204444,0,0,7.29030619,-8.732231127,0,0.08954187644,0.03638127963,0.005541831212,0.0655384508,0.03845143982,0.06776009396
0,0,0,0,0,0,2.625246646,0,9.846130968,0,0.02795204444,0,0,7.388091004,-9.597209906,0,0.07373353012,0.05246187014,0.009398266626,0.06429142253,0.04012095174,0.08000404002
0,0,0,0,0,0,2.625246646,0,9.846130968,0,0.02795204444,0,0,7.388091004,-9.602967468,0,0.007225336612,0.03107850399,0.003180678667,0.05841651619,0.04012095174,0.06209252
0,0,0,0,-2.384970772,0,2.498843702,0,9.846130968,0,0.02795204444,0,0,7.458302339,-9.620036081,0,0.09983550336,0.01206884313,0.01192599898,0.05563003227,0.03408407132,0.09980344484
0,0,0,0,-8.478099274,0,5.291148857,0,9.332888075,0,0,0,0,9.764709549,-6.827139124,-2.238977064,0.03727642325,0.04266614285,0.05023996594,0.13470019,0.03849837383,0.1369685438
0,0,0,0,-6.037308623,0,3.565320613,0,9.87889263,0,0,0,0,4.945841861,-4.565855045,0,0.04252340751,0.02650580181,0.04105857084,0.08291898213,0.03325458141,0.1162796309
0,0,0,0,0,0,5.431707545,-4.325531636,0,0,-0.6749517816,3.877038888,9.445247363,0,0,0,0.004627092893,0.01614109426,0.07055911445,0.03612447147,0.1003648273,0.03396294558
0,0,0,0,0,0,3.822485062,-4.644648969,-8.588720214,0,0,4.178171743,8.869053966,0,0,0,0.004629129342,0.06890069037,0.05904557111,0.05955941458,0.07975738596,0.03352231061
0,0,0,0,-7.979691757,0,0,4.280709822,0,2.74446829,1.037826044,-3.853984426,8.825089379,0,0,0,0.005335887813,0.005524078348,0.07174402385,0.1043386231,0.05563896457,0.03444339395
0,0,0,0,-9.265273256,0,0,4.536019163,0,2.74446829,1.052576484,-3.853984426,8.825089379,0,0,0,0.07365695335,0.003023500085,0.03122034389,0.1201989501,0.05506406407,0.03223284045
0,0,0,0,-9.610643382,0,0,6.668962932,0,4.117315262,0,-4.007477962,9.044325375,0,0,0,0.04122680801,0.002841009344,0.01176434997,0.1266153453,0.04745653593,0.04401405512
0,0,0,0,-6.076441726,0,0,7.578941056,0,4.200488085,0,-6.437095714,8.395229178,0,0,0,0.06255782778,0.006938651959,0.008496112032,0.1123309042,0.09191649531,0.05072443609
0,0,0,0,-4.75829941,0,3.160010576,0,9.213386046,0,0,0,0,6.061481514,-9.99963232,5.212950437,0.06132802643,0.01901939702,0.01014522981,0.09056921802,0.03204274623,0.09335539406
