"","MM","AM","BM","CM","MA","AA","BA","CA","MB","AB","BB","CB","MC","AC","BC","CC"
"1386",0,0,0,0,0,9.758523053,-2.996488829,-6.682027699,4.1459254,0,1.697006804,-1.956441499,-9.900284951,9.739854713,0,-0.6690198527
"1387",0,0,0,0,0,9.786384594,-9.663576058,-8.630705123,-7.740652075,0,0.2430533945,0.5151573591,0,3.412942893,6.467127764,-4.650678085
"1388",0,0,0,0,-0.5808059305,9.522436612,-6.480006276,-8.469836272,-6.575465215,0,0,0.5151573591,0,3.294032957,8.800615659,-4.591607436
"1389",0,0,0,0,-0.4503911565,9.563674993,-6.751817587,-8.469836272,-6.659605438,0,0,0.5151573591,0,3.294032957,9.116691906,-4.591607436
"1390",0,0,0,0,0,9.786384594,-9.663576058,-8.469836272,-7.740652075,0,0,0.5151573591,0,3.412942893,8.236788715,-4.900437034
"1391",0,0,0,0,-0.4503911565,9.338135376,-7.841910433,-8.469836272,-7.362346509,0,0,0.5151573591,0,3.294032957,8.468469919,-4.900437034
"1392",0,0,0,0,-1.175425318,9.446012471,-6.176554275,-7.002657564,-9.415991857,0,-4.304156036,1.33185623,-5.981714212,5.960667265,0,-5.349410359
"1393",0,0,0,0,-1.175425318,9.446012471,-6.831928592,-7.7340651,-9.415991857,0,-3.939981891,1.33185623,-4.79232864,6.821248808,0,-7.261398029
"1394",0,0,0,0,-0.3828842017,0,0.3725374422,8.116084451,6.921872833,8.838987153,0,-8.679937584,6.6310631,-7.846131925,0,8.675167678
"1395",0,0,0,0,0,0,0.3584304324,7.893933487,0,8.19204862,-0.3151261801,-6.145908101,8.305007784,-8.296058834,0,8.460484799
"1396",0,0,0,0,-9.209135711,0,1.489470018,6.885841042,0,0,0,2.258178549,-1.165866624,-9.80963032,0,9.851693278
"1397",0,0,0,0,-9.209135711,0,1.489470018,6.885841042,0,0,0,1.982498863,-1.165866624,-9.80963032,0,9.851693278
"1398",0,0,0,0,-9.739150863,0,1.908333949,6.885841042,-7.732341719,0,0,5.327182701,-1.165866624,-9.932427756,0,9.851693278
"1399",0,0,0,0,-9.867701646,0,2.387524038,6.986599186,0,0,0,0,-1.165866624,-9.932427756,0,9.851693278
"1400",0,0,0,0,-9.209135711,0,1.489470018,6.885841042,-2.754473891,0,0,2.371386036,-1.165866624,-9.832768045,0,9.851693278
"1401",0,0,0,0,-5.437504612,0,6.14036902,0,0.7616581535,-8.458226483,9.632054494,-0.8276273317,6.945795562,0,0,0
"1402",0,0,0,0,-5.66925517,0,6.582382958,0,0.580590823,-8.310224417,9.87378122,-0.7434576324,6.313047437,0,0,0
"1403",0,0,0,0,-4.069057344,0,6.004060116,0,0,-8.219223732,9.899383196,-3.183340446,7.516465344,-9.321211576,-7.065962339,0
"1404",0,0,0,0,-4.839784319,0,6.664289273,0,0,-7.595334143,9.666732007,-0.7355904737,6.259106243,0,-3.025240485,0
"1405",0,0,0,0,-4.839784319,0,6.664289273,0,0,-7.595334143,9.416506085,-0.6824021358,6.259106243,0,0,0
"1406",0,0,0,0,-5.66925517,0,6.582382958,0,0,-8.310224417,9.87378122,-0.7434576324,6.313047437,0,-4.818969959,0.508179274
"1407",0,0,0,0,-5.866885079,0,6.485383232,0,0,-7.448074185,9.846887125,-0.7355904737,6.230810606,-8.531801923,0,0
"1408",0,0,0,0,-4.890920419,0,6.457005574,-0.5219905771,0,-8.288211094,9.956947038,-0.8276273317,8.001557683,0,-4.623329885,0
"1409",0,0,0,0,-5.866885079,0,6.485383232,0,0,-8.063875737,9.846887125,-0.8206416481,6.230810606,-9.250493877,0,0
"1410",0,0,0,0,-4.00120453,0,6.122089992,-0.6387770928,0,-8.02798293,9.927932154,-1.276778455,7.399001064,-7.865591643,0,0
"1411",0,0,0,0,-4.00120453,0,6.122089992,-0.6387770928,0,-8.24726288,9.927932154,-1.276778455,7.473227707,0,-7.68669709,0
"1412",0,0,0,0,-5.866885079,0,6.485383232,0,0,-8.063875737,9.846887125,-0.8206416481,6.313047437,-9.312782874,0,0
"1413",0,0,0,0,-9.839158557,0,0,0.7647213003,0,-3.652501676,0.5596993994,4.145001887,0,8.329547102,-9.135394759,8.971357254
"1414",0,0,0,0,-8.182214148,0,0,7.00635823,5.174174112,-5.222667985,0,3.621854591,3.024471175,-9.190257292,-3.976241305,9.701503581
"1415",0,0,0,0,-9.917571349,0,0,0.7745124029,0,-3.790430325,0,4.818191217,0,7.982960662,-3.398601092,5.394777084
"1416",0,0,0,0,-9.772884319,0,0,0.7647213003,0,-6.109175764,0,7.318056289,0,8.944110092,-0.8507647602,0
"1417",0,0,0,0,-9.917571349,0,0,0.7745124029,0,-3.779809102,0,4.818191217,-5.003436852,9.799659753,-3.386617827,5.331006142
"1418",0,0,0,0,-9.801713176,0,0,0.7647213003,1.609187879,-3.745110591,0,4.456695572,0,8.908919596,-0.7646928641,0
"1419",0,0,0,0,-6.677073649,0,0,6.68683884,4.855648324,-4.86091993,0,3.520450975,2.88638369,-8.184910674,-3.964564042,9.731304762
"1420",0,0,0,0,-9.839158557,0,0,0.7647213003,0,-3.532067178,0,4.154433874,0,6.367193257,-9.999655625,9.158727346
"1421",0,0,0,0,-9.688557602,0,0,0.7647213003,0,-6.12992748,0,7.160195602,0,5.542915356,-9.849513039,9.784040666
"1422",0,0,0,0,-9.839158557,0,0,0.7647213003,0,-3.652501676,0,4.302204341,0,9.577213706,-9.999655625,8.971357254
"1423",0,0,0,0,-9.801713176,0,0,0.7647213003,0,-3.713639363,0.1470530207,4.456695572,0,9.653330733,-0.8507647602,0
"1424",0,0,0,0,-9.688557602,0,0,0.7647213003,0,-6.169713955,0,7.160195602,-9.339421167,6.182676354,0,0
"1425",0,0,0,0,-9.807279321,0,0,0.7647213003,0,-3.745110591,0,4.516893896,-7.524932875,9.029380462,-0.7687054288,0
"1426",0,0,0,0,-9.807279321,0,0,0.7647213003,0,-3.745110591,0,4.516893896,0,9.635567643,-4.480629197,6.449458446
"1427",0,0,0,0,-9.933514185,0,0,0.7647213003,0,-3.751468998,0,4.668329501,0,6.456677988,-3.696011547,5.074990837
"1428",0,0,0,0,-9.972416535,0,0,0.7745124029,0,-3.779809102,0,4.818191217,-3.354896314,8.057284132,-3.386617827,5.82435224
"1429",0,0,0,0,-9.807279321,0,0,0.7647213003,0,-3.745110591,0,4.516893896,-5.88834834,9.029380462,-0.7687054288,0
"1430",0,0,0,0,-9.688557602,0,0,0.7647213003,0,-6.169713955,0,7.160195602,-9.339421167,6.182676354,-9.849513039,9.784040666
"1431",0,0,0,0,-9.669491452,0,0,0.7647213003,0,-3.745110591,0,4.516893896,0,9.210327576,-0.8821931562,0
"1432",0,0,0,0,-6.047693678,0,0,5.852458645,-5.844532681,-8.049608584,0,4.69988848,0,-9.777911521,6.895230603,9.842810533
"1433",0,0,0,0,-9.882397916,0,0,0.7647213003,0,-6.109175764,0,7.318056289,0,9.955536882,-0.8507647602,0
"1434",0,0,0,0,-9.890080504,0,0,0.7745124029,-0.7541808581,-3.790430325,0,4.818191217,0,6.096701497,-3.453514272,5.995003475
"1435",0,0,0,0,-9.772884319,0,0,0.7647213003,0,-6.109175764,0,7.318056289,0,8.944110092,-0.8507647602,0
"1436",0,0,0,0,-9.917571349,0,0,0.7745124029,0,-3.790430325,0,4.818191217,-3.772753269,7.406208762,-3.453514272,6.152964159
"1437",0,0,0,0,-9.669491452,0,0,0.7647213003,0,-3.745110591,0,4.516893896,-2.635252149,9.210327576,-0.8821931562,0
"1438",0,0,0,0,-5.509275346,0,0,5.672637626,-5.888980569,-8.260129639,0,4.69988848,-1.467195426,-9.930726205,7.165773971,9.754569058
"1439",0,0,0,0,-9.287911262,0,0,0.7647213003,0,-6.109175764,0,7.297355678,-9.527086209,8.752956765,-0.8286586933,0
"1440",0,0,0,0,-2.538680004,0,-5.062485577,9.702198816,7.256958725,3.059441611,0.6576134039,-2.742086178,7.496912665,0,-2.907843178,3.181124657
"1441",0,0,0,0,-8.415261021,0,-5.512110844,7.537108061,9.412920867,0,7.484715128,-5.890679712,0,0,9.531730357,-2.83027555
"1442",0,0,0,0,-8.453337724,0,-2.926830786,6.393573786,5.109562677,0,4.670847669,-5.690642147,-8.618816385,0,2.190270136,-2.112340196
"1443",0,0,0,0,-7.347924259,0,-2.621702648,4.988910548,3.81713655,0,4.800462643,-3.912523634,-8.856272391,0.379554611,2.190270136,-2.132424946
"1444",0,0,0,0,0,0,-6.839968657,8.658815632,8.803003657,0,7.393936594,-6.366605823,-5.118052027,-0.4428004188,9.425074006,0
"1445",0,0,0,0,0,0,-6.76879955,8.407511054,8.690467807,0,7.484715128,-6.275634895,-4.455472274,-0.542837563,9.105951434,0
"1446",0,0,0,0,0,0,-3.511738953,1.897516295,9.860074026,0,0,0,-3.431926031,0,4.314379668,0
"1447",0,0,0,0,0,0,-6.009727303,5.691441934,0,0,4.864853409,-4.103168044,-9.271587258,0,3.891453247,-3.036616358
"1448",0,0,0,0,-6.928877791,0,-9.411359195,8.772318358,0,0,4.859275183,-4.109725404,-9.397547094,0,3.891453247,-3.014578344
"1449",0,0,0,0,0,0,-8.799508616,7.144558688,0,0,4.855959921,-4.103168044,-9.764771097,-2.360855064,3.9063225,-3.036616358
"1450",0,0,0,0,-7.339101833,0,-7.246993523,5.993977206,0,-0.2380873793,4.864853409,-4.103168044,-9.660494284,0,3.9063225,-3.036616358
"1451",0,0,0,0,-4.642240741,0,-6.009727303,5.619680202,0,0,4.864853409,-4.103168044,-9.271587258,-2.731531762,3.891453247,-3.036616358
"1452",0,0,0,0,0,0,-5.58753011,4.636028223,-7.946586108,0,0,0.7312184643,0,0,9.392288651,0
"1453",0,0,0,0,0,0,-5.927175589,4.852309545,-7.937782497,0,0,0.7312184643,0,0,7.315113555,0
"1454",0,0,0,0,0,0,-5.079574078,4.011554455,-8.020083667,0,0,0.7312184643,0,-0.2301728639,5.839264552,0.6828520269
"1455",0,0,0,0,0,0,-5.927175589,4.852309545,-7.937782497,0,0,0.7312184643,0,0,7.336705907,0
"1456",0,0,0,0,0,0,-5.086345002,4.345802871,-8.045903236,0,0,0.7312184643,-6.899969358,0,9.694286285,0
"1457",0,0,0,0,0,0,-5.264866647,3.66318361,-8.034074364,0,0,0.7312184643,-8.388235932,0,5.337437323,1.038197684
"1458",0,0,0,0,-7.505190929,-9.204859182,6.047901643,9.968963789,8.87563348,-5.615016871,4.834170398,0,5.227399589,-7.396022361,3.731607743,3.78039428
"1459",0,0,0,0,0,-0.2030668693,0.3725374422,8.385012489,0,8.225462218,0,-5.073656186,6.957767818,-7.881684513,0,8.78285799
"1460",0,0,0,0,-4.355391336,-1.292468079,6.530937721,0.3259559106,0,-7.561509389,9.782684029,-0.7355904737,6.574322215,-5.549765835,0,0
"1461",0,0,0,0,-8.88591092,-8.379537271,0.8940251755,5.307244955,-7.043814645,3.414865719,0.01606665415,-1.480307249,8.254925593,0,-0.1752112128,0.7035340274
"1462",0,0,0,0,-8.46360962,-8.377132511,1.004073758,5.330896794,-6.174411691,3.339836929,0,-1.480307249,7.939077511,0,-0.3461296533,0.7121936237
"1463",0,0,0,0,-8.123432521,-8.417936103,0.6229193268,5.351388953,-6.066496988,3.339836929,0,-1.422130998,7.410020678,-0.3201701286,0,1.105086771
"1464",0,0,0,0,-4.55277014,0,6.812188024,0,0.2032161738,-7.6735951,9.782684029,-0.7355904737,6.43687856,0,0,0
"1465",0,0,0,0,-3.679923999,0,6.004060116,0,0,-8.35411198,9.899383196,-3.213799296,7.266389899,-6.624926491,-9.532300539,0
"1466",0,0,0,0,-4.578147128,-1.40897981,6.812188024,0,0,-7.554655195,9.782684029,-0.7355904737,7.039657246,0,0,0
"1467",0,0,0,0,-5.659853542,-0.5818814448,6.485383232,0,0,-7.561509389,9.846887125,-0.7355904737,6.65529073,0,-9.963022023,0
"1468",0,0,0,0,-3.742815455,-0.3584783464,6.004060116,0,0,-8.595272374,9.899383196,-3.117731664,7.266389899,-5.320253968,-7.829823168,0
"1469",0,0,0,0,-9.899409749,-5.138436952,6.581308514,-8.723177346,0,4.602298275,3.01217561,0,-3.856281376,9.624160813,-8.092422949,8.048138635
"1470",0,0,0,0,-5.739367022,-0.3769779333,5.548137559,-9.154133501,7.526916701,2.765006662,-1.965955939,4.472040339,9.588193388,-0.3587118761,0,0
"1471",0,0,0,0,-5.85775029,-8.555907988,5.826299637,-7.316558865,1.016073855,3.616224421,-1.712324001,6.459042816,8.007472721,-0.09915366851,0,0
"1472",0,0,0,0,-9.665950202,-5.145652454,6.578649986,-8.745024914,0,0,6.806093888,0,-4.018661802,9.624160813,-8.092422949,8.048138635
"1473",0,0,0,0,-9.502844708,-5.098518303,6.578649986,-8.792440463,0,0,7.266943607,0,-3.46772623,9.624160813,-8.092422949,8.03298085
"1474",0,0,0,0,0,-8.39740126,5.866921645,-7.751451039,0,3.616224421,-1.73354371,6.375445073,8.392170872,-0.09915366851,0,0
"1475",0,0,0,0,-9.053096376,-5.098518303,6.578649986,-8.792440463,0,0,6.316932731,0,-3.748933948,9.624160813,-8.100389621,8.03298085
"1476",0,0,0,0,-5.66925517,0,6.606946097,0,0,-8.310224417,9.87378122,-0.5407412552,6.313047437,0,0.6715336424,0
"1477",0,0,0,0,-4.069057344,0,6.122089992,-0.5437293887,0,-8.249784097,9.899383196,-1.270284862,7.473227707,-9.958655929,0,0
"1478",0,0,0,0,-8.962852319,-5.11721266,6.613814145,-8.792440463,0,3.590031441,3.984170461,0,-3.897637042,9.624160813,-8.096693236,7.983199851
"1479",0,0,0,0,0,-8.815674194,5.966484223,-9.266819838,-4.068290451,3.510198443,-1.73354371,9.377464705,7.814963559,-0.09915366851,0,0
"1480",0,0,0,0,-9.802941328,-5.098518303,6.578649986,-8.792440463,0,0,9.247509315,0,-4.283709922,9.624160813,-8.092422949,8.048138635
"1481",0,0,0,0,-5.204490949,-0.8300319703,0,7.079539006,5.213661928,-7.020406059,0,3.691064054,3.084595211,-8.635556594,-4.143684844,9.730637999
"1482",0,0,0,0,-7.561401804,-1.126810359,0,7.042332736,5.193942083,-5.166513378,0,3.722873511,2.654161766,-8.950409817,-4.045746811,9.701503581
"1483",0,0,0,0,-8.517064201,-1.246629867,0,1.322474044,0,5.748227263,8.210805402,-9.410196324,-5.723512307,8.576888661,4.135270507,-4.94214294
"1484",0,0,0,0,-9.730366466,0,0,7.331832476,-8.942334452,-8.916098956,7.477448287,4.944460319,-0.7942145806,-9.862730692,7.537215385,9.72949503
"1485",0,0,0,0,-7.081776093,0,0,6.531318266,-9.320766942,-7.385852763,0,4.51625903,-1.168155148,-9.862730692,7.136981616,9.768329183
"1486",0,0,0,0,-2.538680004,-0.1292105186,-5.062485577,9.702198816,7.256958725,3.059441611,0.6576134039,-2.742086178,7.496912665,0,-2.907843178,3.181124657
"1487",0,0,0,0,0,0,-8.224749124,8.867436865,7.609142789,0,7.36689675,-6.402132806,-6.543828169,-0.3990011173,9.537863017,0
"1488",0,0,0,0,-7.824663858,-5.840761265,-5.885730934,7.222001843,7.169725688,-9.171565771,5.198503365,0,9.33413533,-0.2196826726,8.498959684,0.6134337054
"1489",0,0,0,0,0,0,-5.861717774,4.852309545,-7.940893569,0,0,0.7312184643,-6.352211366,0,9.974096852,0
"1490",0,0,0,0,4.928202205,0.48444316,6.07444342,-7.540068219,0.5626740698,0,-8.823882414,9.757453113,4.986624562,-1.960055513,-1.092410893,2.082922226
"1491",0,0,0,0,4.928202205,0.48444316,6.07444342,-7.474633302,0,0,-8.69279287,9.791701411,4.986624562,-1.960055513,-1.092410893,2.082922226
"1492",0,0,0,0,5.114076542,0.48444316,6.07444342,-7.474633302,0,0,-8.69279287,9.843531434,4.986624562,-1.960055513,-1.092410893,2.082922226
"1493",0,0,0,0,9.32175621,1.587588616,0,-2.430807101,9.209346568,9.242590848,-2.148578441,3.19883045,0,-5.03023478,5.551995616,-5.935480707
"1494",0,0,0,0,9.32175621,1.587588616,0,-2.430807101,8.214908656,9.055346869,-2.148578441,3.19883045,0,-5.03023478,5.551995616,-5.935480707
"1495",0,0,0,0,9.108312799,1.455131629,0,-1.624529303,9.011395904,9.251081929,-3.832937038,5.304269808,0,-3.359789968,5.439359035,-5.789096515
"1496",0,0,0,0,6.122008041,1.391764784,0,-1.07988409,-3.003941104,5.615472106,-3.339644942,5.736471699,7.50894421,-3.331228087,5.602566682,-5.679558107
"1497",0,0,0,0,9.877611229,9.63613229,-5.369268193,0.4820386342,9.158339883,8.288141246,0.5523033344,0,0,-6.846968911,2.827834225,0
"1498",0,0,0,0,9.970163101,9.917691589,-5.207004725,0,9.576118946,8.018317642,0.5523033344,0,0,-6.253299,3.821641835,0
"1499",0,0,0,0,9.627178566,9.597237249,-5.996832496,0.04231715353,7.293362996,7.02578729,0,0,0,-7.175439952,4.456471806,0.4522009601
"1500",0,0,0,0,9.718964566,9.420000515,-5.656374571,0,7.772862627,8.006623798,0,0,0,-4.765451331,4.172031607,0.4448796324
"1501",0,0,0,0,9.663370391,9.96276479,-5.568044094,0,9.367996786,8.323184604,0,0,-5.993648358,-7.713145908,6.53264094,0.4388443303
"1502",0,0,0,0,0,3.476555588,-9.823319163,2.438213859,9.933998293,-1.5392117,0.1600859473,0,5.630375628,-5.911929186,2.345439867,0.6938306516
"1503",0,0,0,0,0,2.519113867,-8.782122863,3.924840286,9.326217514,-1.223941559,0.1995102954,0,0,-3.854565779,2.971607029,1.286589492
"1504",0,0,0,0,0,5.697061844,-9.312865429,4.218493663,8.958528803,-1.058600309,0.1995102954,0,0,-7.33111001,7.249104471,0
"1505",0,0,0,0,4.421843894,0,-8.914481416,7.339773532,0,0,-0.4444685837,5.004630602,9.019847267,-4.517665879,-5.523710347,7.653084643
"1506",0,0,0,0,5.663378887,0.9761284001,-2.112755925,0,0,-8.136549859,0.4291688929,5.499963879,9.325163181,2.397776927,0,-2.631884606
"1507",0,0,0,0,9.409553302,2.467501439,-1.638600941,0,-5.78840712,9.254865009,0,0,1.720745143,-3.750640649,2.195864117,0.8019168832
"1508",0,0,0,0,9.2996982,3.00922831,-1.622203135,0,3.657822791,7.979843711,0,0,0,-7.600016154,2.195864117,0.7739213732
"1509",0,0,0,0,9.43596504,3.291223881,-1.51031079,0,4.30588829,8.111992802,0,0,0,-7.905483834,2.477672859,0.7751556713
"1510",0,0,0,0,9.873526548,9.380550377,-5.549235843,0,8.038439137,8.186076015,0,0,-1.48143374,-5.343505513,4.288657129,0.4448796324
"1511",0,0,0,0,5.550278042,0.7087086634,-1.242285561,0,1.08132787,-8.417920223,0.3852512206,8.803407582,5.762017433,2.458699993,-0.05951035915,-2.567362583
"1512",0,0,0,0,5.609188379,0.6708229033,-1.655548444,0,0,-8.391111337,0.3852512206,8.843374413,5.21887784,2.380019147,0.01634695044,-2.518989135
"1513",0,0,0,0,9.260248572,0,-8.569793213,0,0,-0.9081665155,4.997438118,-3.303247638,-2.000176776,-3.156016411,2.584891937,0.9456762268
"1514",0,0,0,0,7.86147148,0,-8.486317834,0,0,-0.8833108514,4.688905825,-3.451067985,-2.699276356,-4.584928677,2.716059317,0
"1515",0,0,0,0,9.571306406,2.254921992,-1.703762986,0,-8.825076352,9.568195679,0,0,1.645799033,-2.331517719,2.005500813,0.8019168832
"1516",0,0,0,0,5.75781018,0.5935878454,-1.90516308,0,-0.6103948434,-9.997765599,0.3007755668,9.396451104,5.479858554,2.565938537,0.06467175454,-2.73942787
"1517",0,0,0,0,9.883852048,9.723971409,-5.358021472,0,8.782578222,8.51583759,0.5523033344,0,0,-8.349175175,7.645131201,0
"1518",0,0,0,0,9.808181613,9.365009153,-5.422962175,-0.4234660123,8.506807108,7.776047576,0,0,0,-5.174193332,4.039541117,0.4448796324
"1519",0,0,0,0,9.970163101,9.254174692,-5.207004725,0,8.506807108,7.989425219,0,0,0,-6.467964631,4.139053903,0.4448796324
"1520",0,0,0,0,9.746409293,3.298383766,-1.467685242,0,5.816129724,9.13269745,0,0,0,-5.633442448,2.309937729,0.7714325525
"1521",0,0,0,0,9.438212015,2.621045563,-1.636399413,0,0,7.395005152,0,0,6.384334212,-6.45408515,2.873362859,0.7895777758
"1522",0,0,0,0,2.565732547,5.849658952,-7.239948929,-2.147562729,-5.74278572,0.5865864922,0,2.9192968,5.856439481,-9.871198513,0,0.3603179815
"1523",0,0,0,0,4.58494039,7.589155678,-9.522855945,-5.003211379,-8.739862489,0.5881752077,0,-0.3090819615,5.670782087,0,3.603752227,0.4541093123
"1524",0,0,0,0,2.375002204,6.012177165,-7.072549141,-2.147562729,-6.147434866,0.5865864922,0,0,5.856439481,-2.077570032,0,0.370258669
"1525",0,0,0,0,2.565732547,6.012177165,-7.22640196,-2.147562729,-5.74278572,0.5865864922,0,3.017278992,5.856439481,-9.547545943,0,0.3603179815
"1526",0,0,0,0,2.623240556,6.237368468,-7.315345064,-1.962607406,-6.010257481,0.6017192458,-0.1971612211,0,5.972089755,-5.255892826,0,0.2945041556
"1527",0,0,0,0,2.370326933,6.237368468,-5.157790891,-1.962607406,-4.027118264,0.6017192458,-0.07418144042,0,5.942544687,-3.64966471,0,0
"1528",0,0,0,0,2.370326933,5.9930774,-5.157790891,-2.108058392,-3.920233606,0.6241820935,-0.07418144042,0,5.942544687,-5.321612576,0,0.4179940422
"1529",0,0,0,0,0,0,0.1507688136,4.306145575,8.357983831,1.395235431,0.3789274122,-8.546130865,9.147008759,0,-0.3427967016,0
"1530",0,0,0,0,0,0,0.1507688136,4.34372638,8.357983831,1.395235431,0.3789274122,-8.546130865,9.147008759,0,-0.3427967016,0
"1531",0,0,0,0,0,0,0.1507688136,4.422301423,0,1.451771377,0.3789274122,-9.084124437,8.710952071,0,-0.6170686257,0
"1532",0,0,0,0,4.456253309,0,-8.956401604,7.34428719,0,0,-0.5779258174,4.995716347,8.930627665,-4.55358577,-5.458147044,7.653084643
"1533",0,0,0,0,4.037772452,0,-8.966207767,7.328776775,0,0,-0.53671149,4.90960162,9.223798445,-4.567528343,-5.631464097,7.653084643
"1534",0,0,0,0,8.253272048,0,-8.762915695,0,0.1621323866,-0.8833108514,4.688905825,-3.451067985,-4.865880408,-4.439084307,2.996086198,0
"1535",0,0,0,0,7.138149781,0,-8.03658853,0,0.2596135784,-1.060859188,4.782434702,-3.0846029,-3.336144829,-5.956988816,2.958137285,0
"1536",0,0,0,0,8.604715139,0,-9.629378554,0,0,-0.8833108514,4.679428347,-3.451067985,-2.908687246,-2.436137558,3.186993781,0.2159051826
"1537",0,0,0,0,8.551528538,0,-9.158677104,0,0,-0.9431747551,4.679428347,-3.451067985,-2.72872004,-2.436137558,3.186993781,0
"1538",0,0,0,0,8.477627153,0,-9.467656491,0,-0.1190508487,-0.8833108514,4.679428347,-3.451067985,-2.908687246,-6.4654437,2.97672561,0.3724697199
"1539",0,0,0,0,7.671118321,0,-7.365762761,-4.709175999,0,-0.8458748698,4.755410477,-3.451067985,-3.595286686,0,2.716059317,0
"1540",0,0,0,0,0,-0.5760239048,4.984277534,8.592772999,0,-1.736882139,0.5624167151,3.409182753,0,0.3295887471,0,0
"1541",0,0,0,0,7.030753152,-0.4438018821,0,6.726227774,0,1.614682649,1.071000574,-8.291750631,9.192273722,0,-6.940355633,0
"1542",0,0,0,0,0,-0.7418714033,9.046625344,8.529961988,0,-1.736882139,0.5624167151,3.409182753,0,0.3295887471,0,0
"1543",0,0,0,0,7.780598131,-0.4438018821,0,7.431051316,0,1.681123466,1.27420506,-9.87047822,9.225735171,0,-1.912886659,0
"1544",0,0,0,0,0,-0.7418714033,9.720663825,8.132837018,0,-1.736882139,0.5624167151,3.409182753,0,0.3295887471,0,0
"1545",0,0,0,0,2.210565469,-1.382556276,0,0,0,-2.523405323,7.022714265,-5.212008492,-9.225385659,0,6.825240256,-4.032937828
"1546",0,0,0,0,7.713765182,-5.991672232,9.147820437,-0.7012421439,9.850269722,0,0,0,0,7.527973768,-8.830775692,2.068215194
"1547",0,0,0,0,0,-0.4662448371,-0.4901505877,8.008519733,0,1.502992729,1.266446728,-7.981060206,8.347052437,0,-0.6050174526,0
"1548",0,0,0,0,8.616753183,0,-8.230610281,0,0,-0.8681026543,4.997438118,-3.321918666,-2.209812445,-3.888233477,2.684520628,0.9456762268
"1549",0,0,0,0,8.40693489,0,-9.071246719,0,0,-0.8458748698,4.944678458,-3.451067985,-2.601089955,-2.98493128,2.716059317,0.2579175385
"1550",0,0,0,0,9.482475238,0,-8.100660004,0,0,-0.909701129,4.789225699,-3.106305542,-3.034043971,-4.980695869,2.674072238,0.7068670322
"1551",0,0,0,0,0,0.48444316,6.249833745,-8.645681826,3.972190385,0,-7.93556875,9.946823742,4.836259652,-1.826598595,-0.9966740634,2.070581262
"1552",0,0,0,0,0,2.597026115,-8.687251275,2.438213859,9.933998293,-0.9345154134,0.1758588332,0,0,0,2.345439867,0.6938306516
"1553",0,0,0,0,0,6.023698217,-9.695896176,3.672641696,8.611525834,-0.5819783061,0.1742490975,0,0,-7.262282871,6.817761433,0
